parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12536762,,,,3.0,4.0,,6,3.0,,,3070.0,,,3070,,,06037,,3,,,,,33761618,-118145772,6500.0,,,,,,0200,246,LBR2N,060375772.002007,46298,3101,272933,96237,0.0,,,,2,,,1928.0,,,219204.0,474863.0,2016,255659.0,5785.15,,,60375772002007
12536861,,,,1.0,3.0,,8,1.0,,,1715.0,1715,,,,,06037,,1,,,,7,33762762,-118143131,6096.0,,,,,,0100,261,LBR1N,060375772.001012,46298,3101,272933,96237,0.0,,,,1,,,1926.0,,,184823.0,1114267.0,2016,929444.0,13164.76,,,60375772001012
12536907,,,,2.0,4.0,,8,2.0,,,2177.0,2177,,,,,06037,,2,,,,2,33762156,-118140430,4235.0,,,,,,0100,261,LBR2N,060375774.002024,46298,3101,113713,96237,0.0,,,,1,,,1929.0,,,133726.0,386057.0,2016,252331.0,4755.84,,,60375774002024
12537099,,,,3.0,3.0,,7,3.0,,,2658.0,2658,,,,,06037,,3,,,,2,33764189,-118137831,4345.0,,,,,,0100,261,LBR1N,060375774.002007,46298,3101,272933,96237,0.0,,,,1,,,1935.0,,,239386.0,393192.0,2016,153806.0,4737.66,,,60375774002007
12537206,,,,1.0,3.0,,6,1.0,,,1232.0,1232,,,,,06037,,1,,,,7,33761767,-118139228,2486.0,,,,,,0100,261,LBR2S,060375773.002000,46298,3101,113713,96237,0.0,,,,1,,,1924.0,,,5361.0,50695.0,2016,45334.0,748.97,,,60375773002000
12537458,,,,2.0,3.0,,6,2.0,,,1235.0,1235,,,,,06037,,2,,,,7,33758600,-118140066,3144.0,,,,,,0100,261,LBR2S,060375773.003007,46298,3101,113713,96237,0.0,,,,1,,,1941.0,,,174000.0,871000.0,2016,697000.0,10318.04,,,60375773003007
12537869,,,,7.0,9.0,,6,7.0,,,5026.0,,,5026,,,06037,,7,,,,,33772330,-118157354,6751.0,,,,,,0400,248,LBR2N,060375768.021011,46298,3101,416310,96246,0.0,,,,4,,,1973.0,,,275158.0,436122.0,2016,160964.0,5733.61,,,60375768021011
12537976,,,,2.0,2.0,,5,2.0,,,1071.0,,,1071,,,06037,,2,,,,,33771534,-118154544,3750.0,,,,,,0200,246,LBR3T,060375768.022000,46298,3101,416304,96246,0.0,,,,2,,,1922.0,,,124490.0,577196.0,2016,452706.0,6870.93,,,60375768022000
12538434,,,,2.0,2.0,,8,2.0,,,1018.0,1018,,,,,06037,,2,,,,2,33769400,-118158000,13001.0,1,,,,1,010E,266,LBR2A,060375768.022008,46298,3101,416304,96246,0.0,,,,1,,,1969.0,,,112539.0,187028.0,2016,74489.0,2275.16,,,60375768022008
12538457,,,,2.0,3.0,,4,2.0,,,1721.0,,,1721,,,06037,,2,,,,,33769311,-118157714,6500.0,,,,,,0200,246,LBR2A,060375768.022007,46298,3101,416304,96246,0.0,,,,2,,,1913.0,,,186395.0,807715.0,2016,621320.0,9576.56,,,60375768022007
12539248,,,,1.0,2.0,,4,1.0,,,860.0,860,,,,,06037,,1,,,,7,33775581,-118156757,500.0,,,,,,0100,261,LBCNR,060375769.041009,46298,3101,416310,96238,0.0,,,,1,,,1931.0,,,139761.0,264550.0,2016,124789.0,3277.83,,,60375769041009
12539492,1,,,2.0,2.0,,8,2.0,,,1111.0,1111,,,,,06037,,2,,,,2,33773800,-118153000,18703.0,1,,,,1,010C,266,LBCNR,060375771.005004,46298,3101,416310,96246,0.0,,,,1,,,1981.0,,,104554.0,152697.0,2016,48143.0,1878.67,,,60375771005004
12540868,,,,2.0,4.0,,4,2.0,,,1514.0,,,1514,,,06037,,2,,,,,33789005,-118162097,5111.0,,,,,,0200,246,LBR34,060375751.012005,46298,3101,416315,96238,0.0,,,,2,,,1960.0,,,135255.0,412647.0,2016,277392.0,4993.42,,,60375751012005
12540891,,,,1.0,2.0,,4,1.0,,,963.0,963,,,,,06037,,1,,,,7,33788753,-118160510,2797.0,,,,,,0100,261,LBR2N,060375751.012004,46298,3101,416315,96238,0.0,,,,1,,,1927.0,,,66500.0,330000.0,2016,263500.0,4049.58,,,60375751012004
12541129,,,,2.0,2.0,,8,2.0,,,842.0,842,,,,,06037,,2,,,,2,33786600,-118162000,38665.0,,,,,,010C,266,LBR2N,060375751.012006,46298,3101,416315,96238,0.0,,,,1,,,1988.0,,,61044.0,139640.0,2016,78596.0,1714.49,,,60375751012006
12541789,,,,4.0,2.0,,5,4.0,,,1808.0,,,1808,,,06037,,4,,,,,33781712,-118162707,6497.0,,,,,,0400,248,LBR2N,060375769.013002,46298,3101,273567,96238,0.0,,,,4,,,1922.0,,,132128.0,278938.0,2016,146810.0,3777.53,,,60375769013002
12542565,,,,2.0,4.0,,4,2.0,,,1497.0,1497,,,,,06037,,2,,,,7,33781427,-118168657,5072.0,,,,,,0100,261,LBR2N,060375764.031001,46298,3101,416309,96245,0.0,,,,1,,,1922.0,,,108779.0,271949.0,2016,163170.0,3289.61,,,60375764031001
12543028,,,,4.0,4.0,,5,4.0,,,4408.0,,,4408,,,06037,,4,,,,,33778662,-118160551,6501.0,,,,,,0400,248,LBR2N,060375769.041004,46298,3101,416310,96238,0.0,,,,4,,,1928.0,,,45538.0,70365.0,2016,24827.0,1395.2,,,60375769041004
12543242,,,,1.0,3.0,,5,1.0,,,1291.0,1291,,,,,06037,,1,,,,7,33776128,-118163181,5807.0,,,,,,0100,261,LBR1N,060375769.012009,46298,3101,416310,96238,0.0,,,,1,,,1920.0,,,78418.0,348677.0,2016,270259.0,4212.57,,,60375769012009
12543364,,,,2.0,3.0,,5,2.0,,,1724.0,,,1724,,,06037,,2,,,,7,33774480,-118165985,5000.0,,,,,,0200,246,LBR1N,060375768.013001,46298,3101,416310,96246,0.0,,,,2,,,1917.0,,,95459.0,171827.0,2016,76368.0,2217.3,,,60375768013001
12543387,,,,7.0,9.0,,8,7.0,,,5896.0,,,5896,,,06037,,7,,,,,33775023,-118165585,5931.0,,,,,,0400,248,LBCNR,060375768.013000,46298,3101,416310,96238,0.0,,,,4,,,1978.0,,,157927.0,373286.0,2016,215359.0,4955.9,,,60375768013000
12543516,,,,2.0,2.0,,6,2.0,,,917.0,917,,,,,06037,,2,,,,2,33774300,-118160000,20317.0,,,,,,010C,266,LBR2N,060375768.021003,46298,3101,416310,96246,0.0,,,,1,,,1986.0,,,132651.0,253704.0,2016,121053.0,3120.27,,,60375768021003
12544134,,,,3.0,5.0,,4,3.0,,,3202.0,3202,,,,,06037,,3,,,,7,33771396,-118161092,6739.0,,,,,,010G,261,LBR2A,060375768.012001,46298,3101,416304,96246,0.0,,,,2,,,1903.0,,,224900.0,474900.0,2016,250000.0,8959.09,,,60375768012001
12544387,,,,2.0,2.0,,8,2.0,,,945.0,945,,,,,06037,,2,,,,2,33771400,-118161000,19854.0,,,,,,010C,266,LBR2A,060375768.012000,46298,3101,416304,96246,0.0,,,,1,,,1982.0,,,123371.0,170610.0,2016,47239.0,2079.25,,,60375768012000
12544433,,,,1.0,2.0,,4,1.0,,,1248.0,1248,,,,,06037,,1,,,,7,33772163,-118160492,4997.0,,,,,,0100,261,LBR2N,060375768.011005,46298,3101,416310,96246,0.0,,,,1,,,1916.0,,,110252.0,551272.0,2016,441020.0,6484.13,,,60375768011005
12544562,,,,1.0,3.0,,6,1.0,,,1479.0,1479,,,,,06037,,1,,,,7,33770445,-118158896,6977.0,,,,,,0100,261,LBR2A,060375768.022005,46298,3101,416304,96246,0.0,,,,1,,,1920.0,,,130886.0,496715.0,2016,365829.0,6018.47,,,60375768022005
12544791,,,,1.0,2.0,,4,1.0,,,1123.0,1123,,,,,06037,,1,,,,7,33765595,-118150100,4082.0,,,,,,0100,261,LBR1N,060375772.004003,46298,3101,272933,96237,0.0,,,,1,,,1922.0,,,61901.0,240752.0,2016,178851.0,2977.46,,,60375772004003
12545026,1,,,3.0,4.0,,8,3.0,,,2942.0,2942,,,,,06037,,3,,,,2,33764752,-118156425,4993.0,,,,,,0100,261,LBR2N,060375767.001009,46298,3101,416303,96237,0.0,,,,1,,,1911.0,,,263023.0,634216.0,2016,371193.0,7580.2,,,60375767001009
12545209,1,,,3.0,3.0,,11,3.0,,,1913.0,1913,,,,,06037,,3,,,,2,33761658,-118153021,31007.0,,,,,,010C,266,LBR2L,060375772.003010,46298,3101,416303,96237,0.0,,,,1,,,1986.0,,,412312.0,684431.0,2016,272119.0,8064.86,,,60375772003010
12545485,,,,2.0,2.0,,7,2.0,,,750.0,750,,,,,06037,,2,,,,2,33763400,-118162000,33042.0,,,,,,010C,266,LBR2L,060375767.002006,46298,3101,416303,96237,0.0,,,,1,,,1973.0,,,145512.0,242514.0,2016,97002.0,2897.74,,,60375767002006
12545623,,,,3.0,3.0,,6,3.0,,,2604.0,2604,,,,,06037,,3,,,,2,33764672,-118161099,8261.0,,,,,,0108,261,LBR2L,060375767.002001,46298,3101,416303,96237,0.0,,,,1,,,1912.0,,,476000.0,1153000.0,2016,677000.0,13579.29,,,60375767002001
12545723,,,,1.0,3.0,,6,1.0,,,2936.0,2936,,,,,06037,,1,,,,2,33765037,-118162856,8263.0,,,,,,0100,261,LBR2L,060375767.002002,46298,3101,416303,96237,0.0,,,,1,,,1910.0,,,78294.0,391512.0,2016,313218.0,4869.6,,,60375767002002
12546006,,,,1.0,0.0,,4,1.0,,,342.0,342,,,,,06037,,1,,,,,33768000,-118181000,4525.0,,,,,,010H,266,LBR4R,060375766.013005,46298,3101,416302,96236,0.0,,,,1,,,1923.0,,,15915.0,74270.0,2016,58355.0,1014.9,,,60375766013005
12546342,,,,2.0,2.0,,6,2.0,,,971.0,971,,,,,06037,,2,,,,2,33766500,-118181000,8260.0,,,,,,010C,266,LBR4R,060375766.011003,46298,3101,416302,96236,0.0,,,,1,,,1987.0,,,67600.0,330000.0,2016,262400.0,4004.35,,,60375766011003
12546442,,,,1.0,1.0,,7,1.0,,,864.0,864,,,,,06037,,1,,,,2,33765800,-118183000,51693.0,,,,,,010E,266,LBPD5,060375766.011005,46298,3101,416302,96236,0.0,,,,1,,,1928.0,,,207175.0,338022.0,2016,130847.0,4088.12,,,60375766011005
12547113,1,,,2.0,1.0,,12,2.0,,,1290.0,1290,,,,,06037,,2,,,,2,33764900,-118176000,42887.0,,,,,,010C,266,LBPD5,060375766.021002,46298,3101,416302,96236,0.0,,,,1,,,1984.0,,,467015.0,771590.0,2016,304575.0,9118.92,,,60375766021002
12547263,,,,1.0,1.0,,6,1.0,,,586.0,586,,,,,06037,,1,,,,7,33766200,-118179000,14991.0,,,,,,010E,266,LBR4R,060375766.011001,46298,3101,416302,96236,0.0,,,,1,,,1957.0,,,22883.0,140428.0,2016,117545.0,1792.37,,,60375766011001
12548430,1,,,2.0,2.0,,,2.0,,,1370.0,1370,,,,,06037,,2,,,,2,33765600,-118182000,69327.0,,,,,,010C,266,LBPD5,060375766.011005,46298,3101,416302,96236,0.0,,,,1,,,1992.0,,,222477.0,341659.0,2016,119182.0,4151.24,,,60375766011005
12548530,1,,,2.0,2.0,,,2.0,,,1368.0,1368,,,,,06037,,2,,,,2,33765600,-118182000,69327.0,,,,,,010C,266,LBPD5,060375766.011005,46298,3101,416302,96236,0.0,,,,1,,,1992.0,,,436557.0,730979.0,2016,294422.0,8571.73,,,60375766011005
12549170,,,,1.0,1.0,,6,1.0,,,607.0,607,,,,,06037,,1,,,,7,33772300,-118176000,11916.0,,,,,,010E,266,LBR3T,060375765.021003,46298,3101,416309,96236,0.0,,,,1,,,1955.0,,,66273.0,138759.0,2016,72486.0,1777.11,,,60375765021003
12549690,,,,1.0,2.0,,4,1.0,,,654.0,654,,,,,06037,,1,,,,7,33780907,-118174467,1811.0,,,,,,0100,261,LBR2N,060375764.021003,46298,3101,416309,96245,0.0,,,,1,,,1940.0,,,20901.0,78217.0,2016,57316.0,1039.71,,,60375764021003
12549873,,,,1.0,3.0,,4,1.0,,,1256.0,1256,,,,,06037,,1,,,,7,33779973,-118171346,4906.0,,,,,,0100,261,LBR2N,060375764.022000,46298,3101,416309,96245,0.0,,,,1,,,1921.0,,,94986.0,251613.0,2016,156627.0,3165.8,,,60375764022000
12551205,,,,2.0,2.0,,4,2.0,,,1982.0,,,1982,,,06037,,2,,,,,33787758,-118172994,4406.0,,,,,,0200,246,LBR2N,060375752.011006,46298,3101,275067,96245,0.0,,,,2,,,1929.0,,,262253.0,387080.0,2016,124827.0,4795.3,,,60375752011006
12551228,,,,1.0,2.0,,4,1.0,,,590.0,590,,,,,06037,,1,,,,7,33787570,-118171580,1801.0,,,,,,0100,261,LBR2N,060375752.011006,46298,3101,275067,96245,0.0,,,,1,,,1925.0,,,49449.0,247264.0,2016,197815.0,3072.53,,,60375752011006
12551251,,,,3.0,5.0,,5,3.0,,,1825.0,,,1825,,,06037,,3,,,,7,33786853,-118172880,5853.0,,,,,,0300,247,LBR2N,060375752.011007,46298,3101,275067,96245,0.0,,,,3,,,1950.0,,,227817.0,434923.0,2016,207106.0,5466.14,,,60375752011007
12551274,,,,1.0,1.0,,4,1.0,,,582.0,582,,,,,06037,,1,,,,7,33787040,-118172100,1669.0,,,,,,0100,261,LBR2N,060375752.011007,46298,3101,275067,96245,0.0,,,,1,,,1924.0,,,62413.0,150831.0,2016,88418.0,1956.61,,,60375752011007
12551820,,,,2.0,2.0,,6,2.0,,,728.0,728,,,,,06037,,2,,,,2,33784400,-118191000,34934.0,,,,,,010C,266,LBPD29,060375754.022001,46298,3101,416313,96245,0.0,,,,1,,,1990.0,,,111301.0,225255.0,2016,113954.0,2701.88,,,60375754022001
12551957,,,,4.0,6.0,,4,4.0,,,2508.0,,,2508,,,06037,,4,,,,7,33788223,-118189792,6761.0,,,,,,0300,247,LBPD29,060375754.021001,46298,3101,416313,96245,0.0,,,,3,,,1910.0,,,168465.0,305730.0,2016,137265.0,4012.99,,,60375754021001
12553861,,,,1.0,1.0,,6,1.0,,,696.0,696,,,,,06037,,1,,,,2,33775000,-118197000,30774.0,,,,,,010C,266,LBPD10,060375759.023002,46298,3101,273486,96236,0.0,,,,1,,,1986.0,,,109558.0,185358.0,2016,75800.0,2317.16,,,60375759023002
12554392,,,,4.0,4.0,,4,4.0,,,3192.0,,,3192,,,06037,,4,,,,,33777920,-118191687,2504.0,,,,,,0400,248,LBR4N,060375758.032007,46298,3101,416312,96245,0.0,,,,4,,,1918.0,,,192897.0,629454.0,2016,436557.0,7853.92,,,60375758032007
12554873,,,,4.0,4.0,,5,4.0,,,4012.0,,,4012,,,06037,,4,,,,,33775073,-118187132,5013.0,,,,,,0400,248,LBPD30,060375762.005001,46298,3101,416306,96245,0.0,,,,,,,1915.0,,,143507.0,293254.0,2016,149747.0,4023.34,,,60375762005001
12554979,,,,4.0,5.0,,5,4.0,,,3366.0,,,3366,,,06037,,4,,,,7,33781715,-118182722,6526.0,,,,,,0400,248,LBR4R,060375763.023005,46298,3101,416314,96245,0.0,,,,4,,,1913.0,,,108860.0,314869.0,2016,206009.0,4259.08,,,60375763023005
12555760,,,,1.0,1.0,,8,1.0,,,539.0,539,,,,,06037,,1,,,,7,33770800,-118179000,14806.0,,,,,,010E,266,LBR3S,060375765.012003,46298,3101,416302,96236,0.0,,,,1,,,1958.0,,,85519.0,121258.0,2016,35739.0,1570.84,,,60375765012003
12556164,,,,2.0,2.0,,6,2.0,,,905.0,905,,,,,06037,,2,,,,7,33771400,-118175000,9011.0,,,,,,010H,266,LBCNR,060375765.022001,46298,3101,416302,96236,0.0,,,,1,,,1963.0,,,79094.0,111106.0,2016,32012.0,1389.46,,,60375765022001
12556751,,,,1.0,2.0,,6,1.0,,,1284.0,1284,,,,,06037,,1,,,,2,33769000,-118171000,16533.0,,,,,,010G,261,LBR2N,060375765.032006,46298,3101,416302,96236,0.0,,,,1,,,1928.0,,,78800.0,138800.0,2016,60000.0,2046.83,,,60375765032006
12557070,,,,1.0,1.0,,6,1.0,,,604.0,604,,,,,06037,,1,,,,7,33767800,-118169000,7506.0,,,,,,010E,266,LBRR2N,060375766.023001,46298,3101,416302,96236,0.0,,,,1,,,1955.0,,,52389.0,69835.0,2016,17446.0,897.08,,,60375766023001
12557760,1,,,2.0,1.0,,,2.0,,,880.0,880,,,,,06037,,2,,,,2,33765700,-118184000,33205.0,,,,,,010C,266,LBPD6,060375760.011000,46298,3101,273486,96236,0.0,,,,1,,,1965.0,,,315000.0,450000.0,2016,135000.0,5412.47,,,60375760011000
12557860,1,,,2.0,2.0,,,2.0,,,1080.0,1080,,,,,06037,,2,,,,2,33765700,-118184000,33205.0,,,,,,010C,266,LBPD6,060375760.011000,46298,3101,273486,96236,0.0,,,,1,,,1965.0,,,445694.0,636561.0,2016,190867.0,7585.24,,,60375760011000
12558058,1,,,2.0,2.0,,8,2.0,,,908.0,908,,,,,06037,,2,,,,2,33773500,-118201000,54306.0,,,,,,010C,266,LBPD14,060375759.014007,46298,3101,273486,96236,0.0,,,,1,,,1991.0,,,66309.0,122818.0,2016,56509.0,1601.84,,,60375759014007
12558417,,,,1.0,1.0,,8,1.0,,,707.0,707,,,,,06037,,1,,,,7,33773200,-118198000,26437.0,,,,,,010C,266,LBPD14,060375759.011010,46298,3101,273486,96236,0.0,,,,1,,,1987.0,,,70300.0,218000.0,2016,147700.0,2614.1,,,60375759011010
12558624,,,,3.0,3.0,,4,3.0,,,1471.0,1471,,,,,06037,,3,,,,7,33771343,-118198117,4477.0,,,,,,0100,261,LBPD30,060375759.012006,46298,3101,273486,96236,0.0,,,,1,,,1995.0,,,169000.0,481000.0,2016,312000.0,5824.95,,,60375759012006
12558724,,,,2.0,2.0,,8,2.0,,,1073.0,1073,,,,,06037,,2,,,,2,33771300,-118201000,32279.0,,,,,,010C,266,LBPD14,060375759.013003,46298,3101,273486,96236,0.0,,,,1,,,1987.0,,,156246.0,269040.0,2016,112794.0,3218.44,,,60375759013003
12559362,,,,1.0,1.0,,8,1.0,,,664.0,664,,,,,06037,,1,,,,2,33773900,-118197000,20545.0,,,,,,010C,266,LBPD10,060375759.023010,46298,3101,273486,96236,0.0,,,,1,,,1972.0,,,33712.0,41795.0,2016,8083.0,653.68,,,60375759023010
12559477,,,,1.0,1.0,,6,1.0,,,775.0,775,,,,,06037,,1,,,,2,33773300,-118195000,11191.0,,,,,,010E,266,LBPD10,060375759.023015,46298,3101,273486,96236,0.0,,,,1,,,1956.0,,,88326.0,189851.0,2016,101525.0,2293.6,,,60375759023015
12559862,,,,1.0,0.0,,6,1.0,,,435.0,435,,,,,06037,,1,,,,,33770800,-118196000,7476.0,,,,,,010E,266,LBPD30,060375759.022009,46298,3101,273486,96236,0.0,,,,1,,,1924.0,,,26416.0,86463.0,2016,60047.0,1078.05,,,60375759022009
12560073,,,,2.0,2.0,,5,2.0,,,1192.0,1192,,,,,06037,,2,,,,7,33772160,-118195196,2934.0,,,,,,0100,261,LBR4N,060375759.022001,46298,3101,273486,96236,0.0,,,,1,,,1903.0,,,93628.0,163232.0,2016,69604.0,1985.82,,,60375759022001
12560241,,,,2.0,2.0,,6,2.0,,,1010.0,1010,,,,,06037,,2,,,,7,33771200,-118197000,20530.0,,,,,,010C,266,LBR4N,060375759.022005,46298,3101,273486,96236,0.0,,,,1,,,1990.0,,,81000.0,281000.0,2016,200000.0,3354.67,,,60375759022005
12560341,,,,1.0,0.0,,8,1.0,,,536.0,536,,,,,06037,,1,,,,2,33770800,-118195000,22488.0,,,,,,010E,266,LBR4N,060375759.022008,46298,3101,273486,96236,0.0,,,,1,,,1925.0,,,57124.0,95201.0,2016,38077.0,1288.96,,,60375759022008
12560909,,,,2.0,4.0,,4,2.0,,,1175.0,,,1175,,,06037,,2,,,,,33773366,-118181699,2222.0,,,,,,0200,246,LBPD30,060375762.001017,46298,3101,416306,96236,0.0,,,,2,,,1912.0,,,76533.0,353239.0,2016,276706.0,4359.87,,,60375762001017
12561023,,,,4.0,4.0,,4,4.0,,,3178.0,,,3178,,,06037,,4,,,,,33772723,-118185674,2478.0,,,,,,0400,248,LBPD30,060375762.004014,46298,3101,416306,96236,0.0,,,,4,,,1921.0,,,103489.0,135182.0,2016,31693.0,2138.3,,,60375762004014
12561091,,,,1.0,0.0,,4,1.0,,,387.0,387,,,,,06037,,1,,,,7,33771100,-118188000,7471.0,,,,,,010H,266,LBCR,060375762.005024,46298,3101,416306,96236,0.0,,,,1,,,1930.0,,,25000.0,95000.0,2016,70000.0,1289.71,Y,14,60375762005024
12561702,,,,1.0,1.0,,6,1.0,,,726.0,726,,,,,06037,,1,,,,2,33768900,-118186000,33497.0,,,,,,010C,266,LBPD30,060375760.012000,46298,3101,416306,96236,0.0,,,,1,,,1928.0,,,55000.0,265000.0,2016,210000.0,3175.64,,,60375760012000
12561741,,,,1.0,1.0,,6,1.0,,,601.0,601,,,,,06037,,1,,,,2,33768900,-118186000,33497.0,,,,,,010C,266,LBPD30,060375760.012000,46298,3101,416306,96236,0.0,,,,1,,,1928.0,,,82000.0,252000.0,2016,170000.0,3097.37,,,60375760012000
12562467,,,,1.0,3.0,,4,1.0,,,1036.0,1036,,,,,06037,,1,,,,7,33887546,-118192553,5012.0,,,,,,0100,261,COR1YY,060375422.003000,24174,3101,,96091,0.0,,,,1,,,1949.0,,,79995.0,184549.0,2016,104554.0,3316.29,,,60375422003000
12562628,,,,2.0,3.0,,6,2.0,,,1536.0,1536,,,,,06037,,2,,,,7,33887651,-118194839,5315.0,,,,,,0100,261,COR1*,060375422.003003,24174,3101,,96091,0.0,,,,1,,,1949.0,,,48878.0,66456.0,2016,17578.0,1638.95,,,60375422003003
12562674,,,,1.0,2.0,,4,1.0,,,822.0,822,,,,,06037,,1,,,,7,33887610,-118197883,3344.0,,,,,,0100,261,LCR1*,060375422.003008,24174,3101,,96091,0.0,,,,1,,,1947.0,,,13435.0,27284.0,2016,13849.0,824.6,,,60375422003008
12562766,,,,1.0,2.0,,4,1.0,,,886.0,886,,,,,06037,,1,,,,7,33884644,-118198089,7057.0,,,,,,0100,261,LCA1*,060375422.001024,24174,3101,,96091,0.0,,,,1,,,1940.0,,,17147.0,39490.0,2016,22343.0,985.22,Y,15,60375422001024
12562912,,,,1.0,2.0,,4,1.0,,,1009.0,1009,,,,,06037,,1,,,,7,33884179,-118195004,5193.0,,,,,,0100,261,COR1YY,060375422.001020,24174,3101,,96091,0.0,,,,1,,,1948.0,,,16542.0,34120.0,2016,17578.0,1152.03,Y,15,60375422001020
12563012,,,,2.0,3.0,,4,2.0,,,2142.0,2142,,,,,06037,,2,,,,7,33881960,-118193417,5425.0,1,,,,1,0101,261,COR1YY,060375422.001018,24174,3101,,96091,0.0,,,,1,,,1950.0,,,42817.0,65533.0,2016,22716.0,4515.74,,,60375422001018
12563318,1,,,1.0,2.0,,4,1.0,,,948.0,948,,,,,06037,,1,,,,2,33885788,-118199219,6040.0,,,,,,0100,261,LCR1*,060375422.002014,24174,3101,,96091,0.0,,,,1,,,1928.0,,,93000.0,304000.0,2016,211000.0,4111.32,,,60375422002014
12564055,,,,3.0,3.0,,6,3.0,,,1416.0,1416,,,,,06037,,3,,,,7,33877475,-118196552,5254.0,,,,,,0100,261,LBR1N,060375704.042003,46298,3101,276476,96239,0.0,,,,1,,,1939.0,,,82362.0,99318.0,2016,16956.0,1432.29,,,60375704042003
12564316,,,,2.0,3.0,,6,2.0,,,1134.0,1134,,,,,06037,,2,,,,2,33880405,-118200261,5661.0,,,,,,0100,261,LBR1N,060375704.031000,46298,3101,276476,96239,0.0,,,,1,,,1980.0,,,86587.0,266400.0,2016,179813.0,3272.3,,,60375704031000
12564476,,,,2.0,3.0,,4,2.0,,,1384.0,1384,,,,,06037,,2,,,,7,33877467,-118199784,5767.0,,,,,,0100,261,LBR1N,060375704.031004,46298,3101,276476,96239,0.0,,,,1,,,1940.0,,,93061.0,180727.0,2016,87666.0,2374.09,,,60375704031004
12564606,,,,1.0,2.0,,4,1.0,,,829.0,829,,,,,06037,,1,,,,7,33877786,-118206533,5116.0,,,,,,0100,261,LBR1N,060375704.032004,46298,3101,276476,96239,0.0,,,,1,,,1939.0,,,58351.0,250794.0,2016,192443.0,3157.68,,,60375704032004
12564729,,,,1.0,3.0,,4,1.0,,,1106.0,1106,,,,,06037,,1,,,,7,33877208,-118206042,3963.0,,,,,,0100,261,LBR1N,060375704.032003,46298,3101,276476,96239,0.0,,,,1,,,1953.0,,,103250.0,324879.0,2016,221629.0,4020.77,,,60375704032003
12564874,,,,1.0,3.0,,4,1.0,,,1099.0,1099,,,,,06037,,1,,,,7,33875733,-118204457,4924.0,,,,,,0100,261,LBR1N,060375704.032014,46298,3101,276476,96239,0.0,,,,1,,,1951.0,,,126000.0,416000.0,2016,290000.0,5078.87,,,60375704032014
12564980,,,,1.0,2.0,,4,1.0,,,966.0,966,,,,,06037,,1,,,,7,33873673,-118194661,4341.0,,,,,,0100,261,LBR1N,060375704.021007,46298,3101,276476,96239,0.0,,,,1,,,1947.0,,,76400.0,381000.0,2016,304600.0,4574.64,,,60375704021007
12565172,1,,,2.0,2.0,,6,2.0,,,1452.0,1452,,,,,06037,,2,,,,2,33869501,-118199094,5170.0,,,,,,0100,261,LBR1N,060375704.023002,46298,3101,276476,96239,0.0,,,,1,,,1940.0,,,99828.0,224617.0,2016,124789.0,2725.07,,,60375704023002
12565855,,,,2.0,3.0,,6,2.0,,,1156.0,1156,,,,,06037,,2,,,,7,33869258,-118202146,5357.0,,,,,,0100,261,LBR1N,060375704.022005,46298,3101,276476,96239,0.0,,,,1,,,1956.0,,,77033.0,172591.0,2016,95558.0,2256.1,,,60375704022005
12566537,,,,1.0,3.0,,4,1.0,,,1014.0,1014,,,,,06037,,1,,,,7,33837453,-118219665,5516.0,,,,,,0100,261,CARS*,060375440.013008,,3101,,96244,0.0,,,,1,,,1944.0,,,65695.0,271259.0,2016,205564.0,3860.83,,,60375440013008
12566997,,,,1.0,3.0,,4,1.0,,,1014.0,1014,,,,,06037,,1,,,,7,33834483,-118219165,5520.0,,,,,,0100,261,CARS*,060375440.012001,,3101,,96244,0.0,,,,1,,,1945.0,,,52212.0,103465.0,2016,51253.0,1687.46,,,60375440012001
12567120,,,,1.0,2.0,,4,1.0,,,1103.0,1103,,,,,06037,,1,,,,7,33833738,-118221797,5455.0,,,,,,0100,261,CARS*,060375440.012005,,3101,,96244,0.0,,,,1,,,1942.0,,,95505.0,191399.0,2016,95894.0,2929.8,,,60375440012005
12567840,1,,,1.0,3.0,,4,1.0,,,1598.0,1598,,,,,06037,,1,,,,2,33821763,-118209576,5609.0,,,,,,0100,261,LBR1N,060375724.001014,46298,3101,275989,96244,0.0,,,,1,,,1944.0,,,96031.0,202088.0,2016,106057.0,2610.75,Y,12,60375724001014
