parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12427748,1,,,2.0,2.0,,7,2.0,,,932.0,932,,,,,06037,,2,,,,2,33839225,-118071950,62693.0,1,,,,1,010C,266,LKMHP*,060375551.021017,12292,3101,,96215,0.0,,,,1,,,1984.0,,,121097.0,159898.0,2015,38801.0,2109.07,,,60375551021017
12427948,,,,2.0,3.0,,7,2.0,,,1238.0,1238,,,,,06037,,2,,,,2,33844079,-118089160,5763.0,,,,,,0100,261,LKR1YY,060375550.013001,12292,3101,,96215,0.0,,,,1,,,1962.0,,,165679.0,421113.0,2015,255434.0,5482.7,,,60375550013001
12428048,,,,2.0,3.0,,7,2.0,,,1464.0,1464,,,,,06037,,2,,,,2,33842166,-118087186,5002.0,,,,,,0100,261,LKR1YY,060375550.013000,12292,3101,,96215,0.0,,,,1,,,1965.0,,,55578.0,79954.0,2015,24376.0,5651.63,,,60375550013000
12428194,,,,4.0,6.0,,7,4.0,,,2069.0,,,2069,,,06037,,4,,,,,33839840,-118085044,5784.0,,,,,,0200,246,LKMFR*,060375550.014006,12292,3101,,96215,0.0,,,,2,,,1987.0,,,209020.0,454618.0,2015,245598.0,5555.53,,,60375550014006
12428217,,,,3.0,6.0,,7,3.0,,,1936.0,,,1936,,,06037,,3,,,,,33840650,-118083496,5833.0,,,,,,0200,246,LKMFR*,060375550.014006,12292,3101,,96215,0.0,,,,2,,,1926.0,,,108404.0,230363.0,2015,121959.0,3085.94,,,60375550014006
12428539,,,,4.0,5.0,,7,4.0,,,2344.0,,,2344,,,06037,,4,,,,,33840248,-118082865,5007.0,,,,,,0200,246,LKMFR*,060375550.014009,12292,3101,,96215,0.0,,,,2,,,1987.0,,,154339.0,334643.0,2015,180304.0,4248.1,,,60375550014009
12428562,,,,1.0,3.0,,7,1.0,,,1003.0,1003,,,,,06037,,1,,,,7,33838961,-118082456,4801.0,,,,,,0100,261,LKMFR*,060375550.014013,12292,3101,,96215,0.0,,,,1,,,1947.0,,,59674.0,235146.0,2015,175472.0,2912.92,,,60375550014013
12428708,,,,2.0,3.0,,7,2.0,,,1098.0,1098,,,,,06037,,2,,,,7,33847830,-118083559,5739.0,,,,,,0100,261,LKR1*,060375550.012002,12292,3101,,96215,0.0,,,,1,,,1956.0,,,103680.0,250615.0,2015,146935.0,3092.4,,,60375550012002
12429578,1,,,3.0,4.0,,1,3.0,,,2580.0,2580,,,,,06037,,3,,,,2,33844453,-118094441,,,,,,,0100,261,LKC4*,060375550.011001,12292,3101,,96215,0.0,,,,1,,,2008.0,,,199000.0,549000.0,2015,350000.0,7000.27,,,60375550011001
12429276,,,,1.0,3.0,,7,1.0,,,1064.0,1064,,,,,06037,,1,,,,7,33835725,-118088444,4998.0,,,,,,0100,261,LKR1YY,060375550.022003,12292,3101,,96215,0.0,,,,1,,,1961.0,,,48606.0,108707.0,2015,60101.0,1527.77,,,60375550022003
12430195,,,,1.0,3.0,,7,1.0,,,1126.0,1126,,,,,06037,,1,,,,7,33840230,-118103594,5116.0,,,,,,0100,261,LKR1YY,060375710.006003,12292,3101,,96213,0.0,,,,1,,,1950.0,,,73261.0,274977.0,2015,201716.0,3561.63,,,60375710006003
12430741,1,,,2.0,4.0,,7,2.0,,,1380.0,1380,,,,,06037,,2,,,,2,33833109,-118101066,5289.0,,,,,,0100,261,LKR1YY,060375710.003003,12292,3101,,96213,0.0,,,,1,,,1952.0,,,66282.0,87262.0,2015,20980.0,1450.72,,,60375710003003
12430841,1,,,3.0,4.0,,4,3.0,,,2111.0,2111,,,,,06037,,3,,,,2,33833683,-118102769,5351.0,,,,,,0100,261,LKR1YY,060375710.003005,12292,3101,,96213,0.0,,,,1,,,1952.0,,,219357.0,396088.0,2015,176731.0,5026.52,,,60375710003005
12430941,,,,1.0,3.0,,7,1.0,,,1180.0,1180,,,,,06037,,1,,,,7,33835828,-118105669,5561.0,,,,,,0100,261,LKR1YY,060375710.004004,12292,3101,,96213,0.0,,,,1,,,1952.0,,,43856.0,65451.0,2015,21595.0,1106.67,,,60375710004004
12431041,,,,2.0,3.0,,4,2.0,,,1731.0,1731,,,,,06037,,2,,,,2,33841398,-118098016,5460.0,,,,,,0100,261,LKR1YY,060375710.001003,12292,3101,,96213,0.0,,,,1,,,1958.0,,,86146.0,185552.0,2015,99406.0,2620.31,,,60375710001003
12431064,,,,2.0,4.0,,7,2.0,,,1944.0,1944,,,,,06037,,2,,,,7,33839568,-118096204,6659.0,,,,,,0100,261,LKR1YY,060375710.001004,12292,3101,,96213,0.0,,,,1,,,1954.0,,,168297.0,553120.0,2015,384823.0,6868.17,,,60375710001004
12431387,,,,1.0,2.0,,7,1.0,,,949.0,949,,,,,06037,,1,,,,7,33837236,-118099338,5125.0,,,,,,0100,261,LKR1YY,060375710.005001,12292,3101,,96213,0.0,,,,1,,,1953.0,,,73341.0,366721.0,2015,293380.0,4631.34,,,60375710005001
12431763,,,,2.0,1.0,,7,2.0,,,800.0,800,,,,,06037,,2,,,,7,33836300,-118073000,225092.0,,,,,,010C,266,HGR4*,060375551.022015,21778,3101,,96216,0.0,,,,1,,,1979.0,,,84000.0,198000.0,2015,114000.0,2824.14,,,60375551022015
12432260,,,,1.0,3.0,,7,1.0,,,1064.0,1064,,,,,06037,,1,,,,7,33834910,-118084587,5001.0,,,,,,0100,261,LKR1*,060375550.021002,12292,3101,,96215,0.0,,,,1,,,1959.0,,,34982.0,55954.0,2015,20972.0,948.38,,,60375550021002
12432712,,,,1.0,3.0,,7,1.0,,,1064.0,1064,,,,,06037,,1,,,,7,33838367,-118066063,6304.0,,,,,,0100,261,LKR1*,060375551.041003,12292,3101,,96215,0.0,,,,1,,,1958.0,,,75513.0,297136.0,2015,221623.0,3679.15,,,60375551041003
12432804,,,,1.0,3.0,,7,1.0,,,1074.0,1074,,,,,06037,,1,,,,7,33834109,-118066520,5650.0,,,,,,0100,261,LKR1*,060375551.041003,12292,3101,,96215,0.0,,,,1,,,1959.0,,,76000.0,377000.0,2015,301000.0,5343.48,,,60375551041003
12432865,,,,1.0,3.0,,7,1.0,,,1036.0,1036,,,,,06037,,1,,,,7,33832505,-118067735,4999.0,,,,,,0100,261,LKR1YY,060375551.041006,12292,3101,,96215,0.0,,,,1,,,1959.0,,,93853.0,310454.0,2015,216601.0,3818.41,,,60375551041006
12433760,,,,1.0,3.0,,7,1.0,,,1050.0,1050,,,,,06037,,1,,,,7,33828835,-118077052,5428.0,,,,,,0100,261,HGR2*,060375552.111019,21778,3101,,96216,0.0,,,,1,,,1957.0,,,35785.0,74966.0,2015,39181.0,1232.03,,,60375552111019
12433783,,,,1.0,4.0,,7,1.0,,,1352.0,1352,,,,,06037,,1,,,,2,33829102,-118077935,5184.0,,,,,,0100,261,HGR2*,060375552.111020,21778,3101,,96216,0.0,,,,1,,,1950.0,,,77365.0,140811.0,2015,63446.0,1968.01,,,60375552111020
12434235,,,,1.0,2.0,,7,1.0,,,608.0,608,,,,,06037,,1,,,,7,33824549,-118074827,2501.0,,,,,,0100,261,HGR2*,060375552.113012,21778,3101,,96216,0.0,,,,1,,,1956.0,,,52664.0,138320.0,2015,85656.0,376.33,,,60375552113012
12434350,,,,1.0,2.0,,7,1.0,,,836.0,836,,,,,06037,,1,,,,7,33825278,-118078125,2496.0,,,,,,0100,261,HGR2*,060375552.113007,21778,3101,,96216,0.0,,,,1,,,1972.0,,,67331.0,135890.0,2015,68559.0,1802.73,,,60375552113007
12434480,1,,,2.0,3.0,,7,2.0,,,1659.0,1659,,,,,06037,,2,,,,2,33829087,-118096717,5533.0,,,,,,0100,261,LBR1N,060375738.001006,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,90609.0,453049.0,2015,362440.0,5521.46,,,60375738001006
12434580,,,,2.0,3.0,,7,2.0,,,1225.0,1225,,,,,06037,,2,,,,2,33827835,-118093392,5080.0,,,,,,0100,261,LBR1N,060375738.001004,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,147439.0,447623.0,2015,300184.0,5517.02,,,60375738001004
12434680,1,,,1.0,2.0,,7,1.0,,,956.0,956,,,,,06037,,1,,,,2,33826241,-118094342,5375.0,,,,,,0100,261,LBR1N,060375738.001005,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,38661.0,72499.0,2015,33838.0,1022.0,,,60375738001005
12435003,,,,2.0,3.0,,7,2.0,,,1362.0,1362,,,,,06037,,2,,,,7,33819016,-118093545,5457.0,,,,,,0100,261,LBR1N,060375738.002003,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,91291.0,456461.0,2015,365170.0,5629.81,,,60375738002003
12435103,,,,1.0,3.0,,7,1.0,,,1242.0,1242,,,,,06037,,1,,,,7,33819992,-118095234,4953.0,,,,,,0100,261,LBR1N,060375738.002006,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,31392.0,64409.0,2015,33017.0,938.32,,,60375738002006
12435203,,,,2.0,4.0,,7,2.0,,,1726.0,1726,,,,,06037,,2,,,,7,33820404,-118095744,5063.0,,,,,,0100,261,LBR1N,060375738.002007,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,94434.0,236090.0,2015,141656.0,2908.98,,,60375738002007
12435303,,,,1.0,4.0,,7,1.0,,,1635.0,1635,,,,,06037,,1,,,,7,33819582,-118097431,5233.0,,,,,,0100,261,LBR1N,060375738.002009,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,142556.0,433821.0,2015,291265.0,5372.83,,,60375738002009
12435372,1,,,2.0,3.0,,4,2.0,,,1360.0,1360,,,,,06037,,2,,,,2,33827538,-118104385,5099.0,,,,,,0100,261,LBR1N,060375737.001008,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,155454.0,498995.0,2015,343541.0,6045.89,,,60375737001008
12435472,,,,2.0,3.0,,7,2.0,,,1362.0,1362,,,,,06037,,2,,,,7,33828480,-118101884,5251.0,,,,,,0100,261,LBR1N,060375737.001004,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,117119.0,239003.0,2015,121884.0,3075.31,,,60375737001004
12435841,,,,1.0,3.0,,7,1.0,,,1218.0,1218,,,,,06037,,1,,,,7,33826929,-118098990,5095.0,1,,,,1,0101,261,LBR1N,060375738.004000,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,62184.0,159498.0,2015,97314.0,2054.0,,,60375738004000
12435964,1,,,1.0,3.0,,7,1.0,,,1658.0,1658,,,,,06037,,1,,,,2,33824934,-118100678,4835.0,,,,,,0100,261,LBR1N,060375738.004007,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,121083.0,354654.0,2015,233571.0,4363.54,,,60375738004007
12436087,,,,1.0,3.0,,7,1.0,,,1242.0,1242,,,,,06037,,1,,,,7,33823653,-118102952,7375.0,,,,,,0100,261,LBR1N,060375738.004009,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,99041.0,347281.0,2015,248240.0,4269.4,,,60375738004009
12436210,,,,2.0,4.0,,7,2.0,,,1534.0,1534,,,,,06037,,2,,,,7,33820359,-118100341,5848.0,,,,,,0100,261,LBR1N,060375738.003009,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,43784.0,80069.0,2015,36285.0,1138.69,,,60375738003009
12436256,,,,2.0,3.0,,7,2.0,,,1285.0,1285,,,,,06037,,2,,,,7,33822070,-118101522,5610.0,,,,,,0100,261,LBR1N,060375738.003001,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,37310.0,74407.0,2015,37097.0,997.38,,,60375738003001
12436479,,,,1.0,3.0,,7,1.0,,,946.0,946,,,,,06037,,1,,,,7,33819639,-118106628,5659.0,,,,,,0100,261,LBR1N,060375738.003006,46298,3101,276606,96242,0.0,,,,1,,,1953.0,,,28540.0,61359.0,2015,32819.0,827.96,,,60375738003006
12436793,,,,3.0,4.0,,4,3.0,,,2370.0,2370,,,,,06037,,3,,,,2,33819451,-118077476,5491.0,,,,,,0100,261,LBR1N,060375552.022004,46298,3101,416307,96242,0.0,,,,1,,,1963.0,,,80144.0,123778.0,2015,43634.0,1643.19,,,60375552022004
12436893,,,,3.0,5.0,,4,3.0,,,2368.0,2368,,,,,06037,,3,,,,2,33822375,-118076100,5514.0,,,,,,0100,261,LBR1N,060375552.022007,46298,3101,416307,96242,0.0,,,,1,,,1963.0,,,383214.0,723043.0,2015,339829.0,8718.03,,,60375552022007
12436993,,,,3.0,5.0,,4,3.0,,,2230.0,2230,,,,,06037,,3,,,,2,33819151,-118075198,5386.0,,,,,,0100,261,LBR1N,060375552.022006,46298,3101,416307,96242,0.0,,,,1,,,1962.0,,,272357.0,453925.0,2015,181568.0,5633.98,,,60375552022006
12437093,,,,2.0,2.0,,4,2.0,,,1063.0,1063,,,,,06037,,2,,,,2,33823659,-118075145,119874.0,1,,,,1,010C,266,HGR3U25*,060375552.113010,21778,3101,,96216,0.0,,,,1,,,1981.0,,,87430.0,229506.0,2015,142076.0,2806.01,,,60375552113010
12437208,,,,2.0,3.0,,4,2.0,,,1417.0,1417,,,,,06037,,2,,,,2,33819720,-118073023,5552.0,,,,,,0100,261,LBR1N,060375552.021015,46298,3101,416307,96242,0.0,,,,1,,,1964.0,,,175366.0,330804.0,2015,155438.0,4074.01,,,60375552021015
12437308,,,,2.0,3.0,,4,2.0,,,1463.0,1463,,,,,06037,,2,,,,2,33818667,-118071768,5874.0,,,,,,0100,261,LBR1N*,060375552.021014,46298,3101,416307,96242,0.0,,,,1,,,1964.0,,,57502.0,101527.0,2015,44025.0,7386.31,,,60375552021014
12437469,1,,,2.0,2.0,,7,2.0,,,1070.0,1070,,,,,06037,,2,,,,2,33828706,-118068231,485.0,,,,,,010D,269,HGR4*,060375552.121005,21778,3101,,96216,0.0,,,,1,,,1984.0,,,137953.0,172440.0,2015,34487.0,2247.0,,,60375552121005
12437620,,,,2.0,3.0,,7,2.0,,,1172.0,1172,,,,,06037,,2,,,,7,33824572,-118065196,5301.0,,,,,,0100,261,HGR2*,060375552.121030,21778,3101,,96216,0.0,,,,1,,,1969.0,,,32418.0,50345.0,2015,17927.0,1096.82,,,60375552121030
12437643,,,,1.0,2.0,,7,1.0,,,940.0,940,,,,,06037,,1,,,,7,33825288,-118065538,5309.0,,,,,,0100,261,HGR2*,060375552.121024,21778,3101,,96216,0.0,,,,1,,,1925.0,,,73010.0,254208.0,2015,181198.0,3917.87,,,60375552121024
12437866,,,,3.0,3.0,,7,3.0,,,1554.0,1554,,,,,06037,,3,,,,2,33823829,-118069089,7305.0,,,,,,0100,261,LBR1N,060375552.021008,46298,3101,416319,96242,0.0,,,,1,,,1960.0,,,109289.0,475413.0,2015,366124.0,5505.49,,,60375552021008
12437966,,,,2.0,3.0,,7,2.0,,,1064.0,1064,,,,,06037,,2,,,,2,33821223,-118069287,6146.0,,,,,,0100,261,LBR1N,060375552.021007,46298,3101,416319,96242,0.0,,,,1,,,1960.0,,,102461.0,338121.0,2015,235660.0,3971.82,,,60375552021007
12438066,,,,3.0,3.0,,7,3.0,,,1655.0,1655,,,,,06037,,3,,,,2,33819082,-118068586,5958.0,,,,,,0100,261,LBR1N,060375552.021004,46298,3101,416319,96242,0.0,,,,1,,,1960.0,,,48734.0,72986.0,2015,24252.0,1009.72,,,60375552021004
12438173,,,,2.0,3.0,,7,2.0,,,1650.0,1650,,,,,06037,,2,,,,2,33822194,-118062930,5143.0,,,,,,0100,261,LBR1N,060375552.021000,44833,3101,,96242,0.0,,,,1,,,1962.0,,,118130.0,194335.0,2015,76205.0,2338.29,,,60375552021000
12438357,,,,1.0,3.0,,7,1.0,,,1053.0,1053,,,,,06037,,1,,,,7,33825954,-118070191,5200.0,,,,,,0100,261,HGR2*,060375552.121019,21778,3101,,96216,0.0,,,,1,,,1955.0,,,103000.0,315000.0,2015,212000.0,3991.72,,,60375552121019
12438602,,,,3.0,4.0,,4,3.0,,,2468.0,2468,,,,,06037,,3,,,,2,33813781,-118079101,5416.0,,,,,,0100,261,LBR1N,060375739.021010,46298,3101,416307,96242,0.0,,,,1,,,1964.0,,,256064.0,640167.0,2015,384103.0,7749.15,,,60375739021010
12438702,1,,,3.0,4.0,,4,3.0,,,3288.0,3288,,,,,06037,,3,,,,2,33812097,-118077042,5491.0,1,,,,1,0101,261,LBR1N,060375739.021021,46298,3101,416307,96242,0.0,,,,1,,,1969.0,,,325317.0,521758.0,2015,196441.0,6394.67,,,60375739021021
12439025,1,,,3.0,3.0,,4,3.0,,,2277.0,2277,,,,,06037,,3,,,,2,33815730,-118073585,6468.0,1,,,,1,0101,261,LBR1N,060375739.021004,46298,3101,416307,96242,0.0,,,,1,,,1972.0,,,276000.0,766000.0,2015,490000.0,9169.84,,,60375739021004
12439463,,,,2.0,3.0,,7,2.0,,,1360.0,1360,,,,,06037,,2,,,,2,33815723,-118092825,5130.0,1,,,,1,0101,261,LBPD11,060375740.001006,46298,3101,416320,96242,0.0,,,,1,,,1953.0,,,100111.0,154680.0,2015,54569.0,1937.52,,,60375740001006
12439563,,,,2.0,4.0,,7,2.0,,,1383.0,1383,,,,,06037,,2,,,,2,33811746,-118091061,5747.0,,,,,,0100,261,LBPD11,060375740.001000,46298,3101,416320,96242,0.0,,,,1,,,1954.0,,,137762.0,342883.0,2015,205121.0,4216.41,Y,15,60375740001000
12439886,1,,,2.0,3.0,,4,2.0,,,1130.0,1130,,,,,06037,,2,,,,2,33814221,-118096944,5074.0,,,,,,0100,261,LBPD11,060375740.002006,46298,3101,416320,96242,0.0,,,,1,,,1954.0,,,109777.0,502767.0,2015,392990.0,6078.78,,,60375740002006
12440409,,,,3.0,3.0,,7,3.0,,,2011.0,2011,,,,,06037,,3,,,,7,33813315,-118101629,7388.0,1,,,,1,0101,261,LBR1N,060375740.005002,46298,3101,276606,96242,0.0,,,,1,,,1952.0,,,114920.0,574602.0,2015,459682.0,8148.05,,,60375740005002
12440509,,,,2.0,3.0,,7,2.0,,,1193.0,1193,,,,,06037,,2,,,,7,33811603,-118099574,5770.0,,,,,,0100,261,LBR1N,060375740.005017,46298,3101,276606,96242,0.0,,,,1,,,1952.0,,,57453.0,114332.0,2015,56879.0,1608.63,,,60375740005017
12440901,1,,,3.0,3.0,,4,3.0,,,1345.0,1345,,,,,06037,,3,,,,2,33887900,-118183000,46056.0,,,,,,010C,266,PACMYY,060375538.023013,6395,3101,,96220,0.0,,,,1,,,1991.0,,,144648.0,241079.0,2015,96431.0,3723.27,Y,12,60375538023013
12440924,,,,1.0,3.0,,7,1.0,,,935.0,935,,,,,06037,,1,,,,7,33887929,-118179256,7538.0,,,,,,0100,261,PAR2*,060375538.023016,6395,3101,,96220,0.0,,,,1,,,1940.0,,,52426.0,262133.0,2015,209707.0,3340.47,,,60375538023016
12440947,,,,1.0,2.0,,,1.0,,,1800.0,,,1800,,,06037,,1,,,,,33887938,-118177560,6256.0,,,,,,0200,246,PAR2*,060375538.023016,6395,3101,,96220,0.0,,,,1,,,,,,177983.0,300898.0,2015,122915.0,4018.73,,,60375538023016
12441772,,,,1.0,3.0,,7,1.0,,,1066.0,1066,,,,,06037,,1,,,,7,33887048,-118169158,8161.0,,,,,,0100,261,PAR2*,060375538.022001,6395,3101,,96220,0.0,,,,1,,,1939.0,,,18536.0,36463.0,2015,17927.0,754.78,,,60375538022001
12442324,,,,1.0,2.0,,7,1.0,,,1232.0,1232,,,,,06037,,1,,,,,33885637,-118155439,6959.0,,,,,,0100,261,PAR2*,060375539.021011,6395,3101,,96220,0.0,,,,1,,,1928.0,,,25885.0,45439.0,2015,19554.0,859.47,,,60375539021011
12442347,,,,4.0,5.0,,7,4.0,,,2315.0,,,2315,,,06037,,4,,,,,33886295,-118154220,7501.0,,,,,,0300,247,PAR1*,060375539.021013,6395,3101,,96220,0.0,,,,3,,,1940.0,,,304623.0,457692.0,2015,153069.0,6035.43,,,60375539021013
12443007,,,,1.0,2.0,,7,1.0,,,868.0,868,,,,,06037,,1,,,,7,33886004,-118138900,5358.0,,,,,,0100,261,BFR1*,060375542.012002,44116,3101,,96208,0.0,,,,1,,,1950.0,,,49558.0,170603.0,2015,121045.0,2207.92,,,60375542012002
12443130,,,,3.0,4.0,,7,3.0,,,1800.0,1800,,,,,06037,,3,,,,7,33884086,-118139283,6245.0,,,,,,0100,261,BFR1*,060375542.012008,44116,3101,,96208,0.0,,,,1,,,1952.0,,,45057.0,68088.0,2015,23031.0,1105.57,,,60375542012008
12443360,1,,,2.0,3.0,,4,2.0,,,1840.0,1840,,,,,06037,,2,,,,2,33886881,-118133696,6187.0,,,,,,0100,261,BFR1*,060375542.011006,44116,3101,,96208,0.0,,,,1,,,1965.0,,,202812.0,574621.0,2015,371809.0,5183.93,,,60375542011006
12443558,1,,,12.0,12.0,,4,12.0,,,4784.0,,,4784,,,06037,,12,,,,,33885224,-118130894,9589.0,,,,,,0400,248,BFR3*,060375542.043012,44116,3101,,96208,0.0,,,,4,,,1987.0,,,319708.0,511528.0,2015,191820.0,6758.84,,,60375542043012
12443650,,,,1.0,3.0,,7,1.0,,,1468.0,1468,,,,,06037,,1,,,,7,33885716,-118132062,6117.0,,,,,,0100,261,BFR3*,060375542.043007,44116,3101,,96208,0.0,,,,1,,,1939.0,,,78900.0,397000.0,2015,318100.0,5538.62,,,60375542043007
12443818,,,,3.0,6.0,,7,3.0,,,2490.0,,,2490,,,06037,,3,,,,,33888467,-118130678,8511.0,,,,,,0200,246,BFR3*,060375542.043003,44116,3101,,96208,0.0,,,,2,,,1924.0,,,225109.0,412698.0,2015,187589.0,5185.97,,,60375542043003
12444296,,,,2.0,4.0,,7,2.0,,,1564.0,,,1564,,,06037,,2,,,,,33880439,-118144951,6986.0,,,,,,0200,246,BFR2*,060375543.011008,44116,3101,,96208,0.0,,,,2,,,1956.0,,,150448.0,304658.0,2015,154210.0,4018.25,,,60375543011008
12444403,,,,1.0,2.0,,7,1.0,,,1068.0,1068,,,,,06037,,1,,,,7,33884392,-118145919,5739.0,1,,,,1,0101,261,BFR1*,060375543.011002,44116,3101,,96208,0.0,,,,1,,,1942.0,,,85522.0,298455.0,2015,212933.0,3737.55,,,60375543011002
12444503,,,,2.0,4.0,,7,2.0,,,1239.0,,,1239,,,06037,,2,,,,,33884049,-118144153,6875.0,,,,,,0200,246,BFR1*,060375543.011003,44116,3101,,96208,0.0,,,,2,,,1942.0,,,123217.0,348227.0,2015,225010.0,4505.78,,,60375543011003
12445192,,,,3.0,3.0,,4,3.0,,,3098.0,3098,,,,,06037,,3,,,,7,33881435,-118117380,8707.0,,,,,,0100,261,BFR1*,060375542.031000,44116,3101,,96208,0.0,,,,1,,,1941.0,,,228426.0,500761.0,2015,272335.0,6085.91,,,60375542031000
12445291,,,,1.0,2.0,,7,1.0,,,880.0,880,,,,,06037,,1,,,,,33879618,-118122754,5130.0,,,,,,0100,261,BFR2*,060375542.032003,44116,3101,,96208,0.0,,,,1,,,1929.0,,,47081.0,198729.0,2015,151648.0,2598.34,,,60375542032003
12445390,,,,1.0,2.0,,7,1.0,,,1101.0,1101,,,,,06037,,1,,,,7,33878715,-118121004,8586.0,,,,,,0100,261,BFR1*,060375542.032011,44116,3101,,96208,0.0,,,,1,,,1954.0,,,42040.0,68535.0,2015,26495.0,1090.28,,,60375542032011
12445451,,,,2.0,3.0,,4,2.0,,,1692.0,1692,,,,,06037,,2,,,,2,33877878,-118120272,5715.0,,,,,,0100,261,BFR1*,060375544.051001,44116,3101,,96208,0.0,,,,1,,,1952.0,,,203486.0,448791.0,2015,245305.0,5354.79,,,60375544051001
12445474,1,,,1.0,3.0,,7,1.0,,,1098.0,1098,,,,,06037,,1,,,,2,33877821,-118117147,8912.0,,,,,,0100,261,BFR1*,060375544.051000,44116,3101,,96208,0.0,,,,1,,,1948.0,,,34240.0,59510.0,2015,25270.0,991.09,Y,13,60375544051000
12445939,,,,1.0,3.0,,7,1.0,,,1105.0,1105,,,,,06037,,1,,,,7,33881365,-118134037,7807.0,,,,,,0100,261,BFR1*,060375542.013005,44116,3101,,96208,0.0,,,,1,,,1944.0,,,79100.0,398000.0,2015,318900.0,5135.09,,,60375542013005
12446435,1,,,2.0,3.0,,7,2.0,,,1588.0,1588,,,,,06037,,2,,,,2,33881373,-118127630,5654.0,,,,,,0100,261,BFR1*,060375542.033001,44116,3101,,96208,0.0,,,,1,,,2003.0,,,140772.0,248580.0,2015,107808.0,3189.88,,,60375542033001
12446488,,,,2.0,2.0,,7,2.0,,,1400.0,1400,,,,,06037,,2,,,,7,33877891,-118152248,6952.0,,,,,,0100,261,LBR1N,060375702.031011,46298,3101,276476,96239,0.0,,,,1,,,1955.0,,,36285.0,52168.0,2015,15883.0,4895.72,,,60375702031011
12446511,,,,1.0,2.0,,7,1.0,,,981.0,981,,,,,06037,,1,,,,7,33877942,-118156202,5470.0,,,,,,0100,261,LBR1N,060375702.031017,46298,3101,276476,96239,0.0,,,,1,,,1937.0,,,87233.0,117741.0,2015,30508.0,1547.9,,,60375702031017
12446915,,,,2.0,1.0,,,2.0,,,2013.0,,,2013,,,06037,,2,,,,,33874888,-118172871,4150.0,,,,,,0200,246,LBCCA,060375702.022016,46298,3101,276476,96239,0.0,,,,2,,,1930.0,,,120869.0,208067.0,2015,87198.0,2866.36,,,60375702022016
12446938,,,,2.0,2.0,,7,2.0,,,1674.0,1674,,,,,06037,,2,,,,7,33875706,-118171826,5103.0,,,,,,0100,261,LBR1N,060375702.022017,46298,3101,276476,96239,0.0,,,,1,,,1942.0,,,83332.0,316193.0,2015,232861.0,3905.99,,,60375702022017
12447213,,,,1.0,2.0,,7,1.0,,,870.0,870,,,,,06037,,1,,,,7,33872554,-118172878,5138.0,,,,,,0100,261,LBR1N,060375705.013006,46298,3101,276476,96239,0.0,,,,1,,,1941.0,,,79738.0,241725.0,2015,161987.0,3078.64,,,60375705013006
12447405,,,,1.0,2.0,,7,1.0,,,1364.0,1364,,,,,06037,,1,,,,7,33870351,-118171519,5662.0,1,,,,1,0101,261,LBR1N,060375705.021008,46298,3101,276476,96239,0.0,,,,1,,,1946.0,,,42813.0,59924.0,2015,17111.0,886.35,Y,14,60375705021008
12447787,,,,1.0,2.0,,7,1.0,,,1268.0,1268,,,,,06037,,1,,,,2,33872554,-118177187,8373.0,,,,,,0100,261,LBR1N,060375705.013005,46298,3101,276476,96239,0.0,,,,1,,,1948.0,,,120000.0,356000.0,2015,236000.0,4592.94,,,60375705013005
12447887,,,,2.0,4.0,,7,2.0,,,1937.0,,,1937,,,06037,,2,,,,,33871235,-118179509,6183.0,,,,,,0200,246,LBR1N,060375705.012005,46298,3101,276476,96239,0.0,,,,2,,,1947.0,,,142215.0,312735.0,2015,170520.0,3915.34,,,60375705012005
